Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Song Name,Streams,Artist,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Duration
1269,28,2,2020-03-20--2020-03-27,Too Late,"58,67,746",The Weeknd,35340069,2K9Ovn1o2bTGqbsABGC6m3,"['canadian contemporary r&b', 'canadian pop', 'pop']",20-03-2020,"2020-03-27--2020-04-03
2020-03-20--2020-03-27",67,239973
1270,136,1,2020-03-27--2020-04-03,Wildflower,"57,91,343",5 Seconds of Summer,7744095,6qlcjGJPTZEwR8nf2nSe9C,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",27-03-2020,2020-03-27--2020-04-03,65,220536
1271,36,2,2020-03-20--2020-03-27,Faith,"57,30,081",The Weeknd,35340069,3orEOtd8CPL8GFlpRpKuoE,"['canadian contemporary r&b', 'canadian pop', 'pop']",20-03-2020,"2020-03-27--2020-04-03
2020-03-20--2020-03-27",67,283227
1272,35,2,2020-03-20--2020-03-27,Snowchild,"54,23,997",The Weeknd,35340069,3WlbeuhfRSqU7ylK2Ui5U7,"['canadian contemporary r&b', 'canadian pop', 'pop']",20-03-2020,"2020-03-27--2020-04-03
2020-03-20--2020-03-27",66,247187
1273,37,2,2020-03-20--2020-03-27,Escape From LA,"53,07,288",The Weeknd,35340069,1sOW4PuG5X3Ie3EXUhAopJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",20-03-2020,"2020-03-27--2020-04-03
2020-03-20--2020-03-27",67,355960
1274,161,1,2020-03-27--2020-04-03,Allein sein,"51,19,993",Ufo361,1700759,2TrhpvxwuF6hrboTdRXwnS,"['german cloud rap', 'german hip hop']",27-03-2020,2020-03-27--2020-04-03,54,147353
1275,44,5,2020-02-28--2020-03-06,Bichiyal,"49,46,613","Bad Bunny, Yaviah",36177712,4j4w4CXm6BSr0s25wAWrrX,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",75,196500
1276,85,8,2020-02-07--2020-02-14,Medusa,"49,01,559","Jhay Cortez, Anuel AA, J Balvin",2435159,3qM0vBxIe4VUbK0Z0smuVP,"['latin', 'reggaeton', 'trap latino']",05-02-2020,"2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",70,305333
1277,187,1,2020-03-27--2020-04-03,Break Up Song,"45,93,343",Little Mix,9398941,5HArmECc1y0lCHKVKDKXa4,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",06-11-2020,2020-03-27--2020-04-03,65,200293
1278,188,1,2020-03-27--2020-04-03,Teeth,"45,71,612",5 Seconds of Summer,7744095,26wLOs3ZuHJa2Ihhx6QIE6,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",23-08-2019,2020-03-27--2020-04-03,78,204887
1279,51,1,2020-03-20--2020-03-27,Repeat After Me (Interlude),"1,00,58,303",The Weeknd,35340069,40U8d12pC5UHqmHwXjHjjl,"['canadian contemporary r&b', 'canadian pop', 'pop']",20-03-2020,2020-03-20--2020-03-27,63,195813
1280,68,1,2020-03-20--2020-03-27,Until I Bleed Out,"91,32,077",The Weeknd,35340069,2BcnxwxBuar5wjCaLqm5N3,"['canadian contemporary r&b', 'canadian pop', 'pop']",20-03-2020,2020-03-20--2020-03-27,63,190173
1281,87,1,2020-03-20--2020-03-27,Rosa,"75,64,893",J Balvin,29067437,464uJVLmr0fDJGXOnciaDe,"['latin', 'reggaeton', 'reggaeton colombiano']",19-03-2020,2020-03-20--2020-03-27,64,189827
1282,88,1,2020-03-20--2020-03-27,Gris,"75,14,854",J Balvin,29067437,1syf62zw48zu4FrPwMtDHk,"['latin', 'reggaeton', 'reggaeton colombiano']",19-03-2020,2020-03-20--2020-03-27,65,176627
1283,103,1,2020-03-20--2020-03-27,Negro,"66,51,425",J Balvin,29067437,2hsA9YWuF3C9Gosi4dpjJN,"['latin', 'reggaeton', 'reggaeton colombiano']",19-03-2020,2020-03-20--2020-03-27,67,182093
1284,134,1,2020-03-20--2020-03-27,Verde,"57,45,393","J Balvin, Sky Rompiendo",29067437,3HTbI3yUJQw3fP0Po8qLcD,"['latin', 'reggaeton', 'reggaeton colombiano']",19-03-2020,2020-03-20--2020-03-27,63,142547
1285,15,3,2020-03-06--2020-03-13,Baby Pluto,"56,00,261",Lil Uzi Vert,11821805,7hav1MHURQf5SAoPk0egqh,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13",69,210261
1286,31,3,2020-03-06--2020-03-13,Lo Mein,"52,31,134",Lil Uzi Vert,11821805,6CUP2khYzdphXebxVTfPE3,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13",67,195299
1287,113,7,2020-03-13--2020-03-20,No Judgement,"50,82,563",Niall Horan,7564659,5IUOU5xkzGHsRFOYNu3GSK,"['dance pop', 'pop', 'post-teen pop']",07-02-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",65,176283
1288,57,3,2020-03-06--2020-03-13,Futsal Shuffle 2020 - Bonus Track,"50,68,849",Lil Uzi Vert,11821805,2fOlBMkWR7lXJfqp5VTbDG,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13",63,198913
1289,163,1,2020-03-20--2020-03-27,Arcoíris,"50,44,774","J Balvin, Mr Eazi",29067437,5zzbORcD0GwLY0wQHP1Xs1,"['latin', 'reggaeton', 'reggaeton colombiano']",19-03-2020,2020-03-20--2020-03-27,62,186693
1290,65,12,2020-01-24--2020-01-31,TOES (feat. Lil Baby & Moneybagg Yo),"48,78,903",DaBaby,7601122,2FvD20Z8aoWIePi7PoN8sG,"['north carolina hip hop', 'rap']",27-09-2019,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10",73,136366
1291,42,5,2020-02-21--2020-02-28,Feel Me,"47,65,672",Selena Gomez,28931149,6XXYdF6pJR1K3wKvuxmu7n,"['dance pop', 'pop', 'post-teen pop']",21-02-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28",63,226003
1292,183,1,2020-03-20--2020-03-27,H <3 T E L,"47,01,388","Dardan, Monet192",861082,3S1NOXjDr2A4xXXsWo8kLr,"['albanian hip hop', 'german hip hop']",22-05-2020,2020-03-20--2020-03-27,34,163253
1293,63,4,2020-02-28--2020-03-06,25-Aug,"46,84,378",Bad Bunny,36177712,4NqQaovM14WR2hNPMFxgjb,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",71,243276
1294,81,3,2020-03-06--2020-03-13,Se Me Olvidó,"45,91,194",Christian Nodal,8123757,7paFC3FEu1WtPVP4Do6VZN,"['mariachi', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",29-05-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13",71,159533
1295,130,3,2020-03-06--2020-03-13,B.S. (feat. H.E.R.),"45,57,817",Jhené Aiko,4720858,63wx9vdskaXbYxyDx4oJCZ,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",06-03-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13",72,212867
1296,45,4,2020-02-28--2020-03-06,Soliá,"45,16,243",Bad Bunny,36177712,7sOfmPd18RWp3FoCzpa7Kw,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",72,159282
1297,55,4,2020-02-28--2020-03-06,Está Cabrón Ser Yo,"44,38,261","Bad Bunny, Anuel AA",36177712,4saHEjXw7O1NXJOzBkUKKG,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",69,227939
1298,61,1,2020-03-13--2020-03-20,Bean (Kobe) [feat. Chief Keef],"90,39,518",Lil Uzi Vert,11821805,0IpnZchq8ek2A6pGEP2Qb1,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,67,238816
1299,68,1,2020-03-13--2020-03-20,Yessirskiii,"83,74,259","Lil Uzi Vert, 21 Savage",11821805,59JWp4PjZ9TRM8cmtaDYB1,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,70,219340
1300,104,1,2020-03-13--2020-03-20,Cardigan,"65,86,204",Don Toliver,1606884,0Li1OuXXfi7950ilZUFGkF,"['rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,70,158709
1301,36,2,2020-03-06--2020-03-13,Silly Watch,"64,42,451",Lil Uzi Vert,11821805,5egD7A5x9AHdVO2fMo3Wbo,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13",65,195692
1302,70,3,2020-02-28--2020-03-06,Hablamos Mañana,"61,05,711","Bad Bunny, Duki, Pablo Chill-E",36177712,1V8XneTrX6kKeoxYbk4x6h,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",69,240253
1303,126,1,2020-03-13--2020-03-20,Lotus,"60,17,103",Lil Uzi Vert,11821805,4SnlSaLJJ7reJMCHM5YUuX,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,58,193861
1304,126,2,2020-03-06--2020-03-13,Lettre à une femme,"58,95,243",Ninho,4764552,10rwyGbKAWZ8JZbL7uHl28,"['french hip hop', 'pop urbaine', 'rap francais']",07-03-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13",54,157766
1305,57,3,2020-02-28--2020-03-06,Que Malo,"55,44,180","Bad Bunny, Ñengo Flow",36177712,53v2u51nq3CxiKUNphRzP1,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",69,167975
1306,147,1,2020-03-13--2020-03-20,Leaders (feat. NAV),"54,96,780",Lil Uzi Vert,11821805,4D7NrSeqkTarBrJ80b2sBc,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,60,194844
1307,149,1,2020-03-13--2020-03-20,Strawberry Peels (feat. Young Thug & Gunna),"54,68,083",Lil Uzi Vert,11821805,4lAQfuREAHG8IC0PiiigBt,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,59,115350
1308,60,3,2020-02-28--2020-03-06,La Zona,"54,40,382",Bad Bunny,36177712,5kqNIqFjijuzvVLhuY9B8j,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",69,136893
1309,153,1,2020-03-13--2020-03-20,Wassup (feat. Future),"54,15,044",Lil Uzi Vert,11821805,19Ec2gbNtQTE44IizcPjtD,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,57,193314
1310,69,3,2020-02-28--2020-03-06,Una Vez,"54,11,302","Bad Bunny, Mora",36177712,5J7teKIJGtqVypgYI6sqXj,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",77,232496
1311,158,1,2020-03-13--2020-03-20,Moon Relate,"53,24,545",Lil Uzi Vert,11821805,4sWGHlZGM1XA7TyWdtBAbA,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,58,181826
1312,163,1,2020-03-13--2020-03-20,Black And White,"52,04,120",Niall Horan,7564659,7rpNuuoMbid56XkDsx2FjE,"['dance pop', 'pop', 'post-teen pop']",13-03-2020,2020-03-13--2020-03-20,75,193090
1313,81,3,2020-02-28--2020-03-06,The Other Side (from Trolls World Tour),"51,93,927","SZA, Justin Timberlake",5888533,463PQggkmk5tTw8ug0ahOX,"['pop', 'pop rap', 'r&b']",26-02-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",68,188187
1314,53,12,2020-01-03--2020-01-10,Whine Up,"51,30,783","Nicky Jam, Anuel AA",14831925,2pWOMNQJW3g2zmGjP0Vkb0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",01-11-2019,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",70,215460
1315,37,12,2020-01-03--2020-01-10,Ayy Macarena,"50,46,905",Tyga,6298789,6LcauUZjF1eXQrgqMUecHX,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",13-11-2019,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",74,131607
1316,177,1,2020-03-13--2020-03-20,Trap This Way (This Way),"50,43,990",Lil Uzi Vert,11821805,7vTspUAmMKFkUpKL9HLZNL,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,59,185439
1317,113,2,2020-03-06--2020-03-13,Who (feat. BTS),"50,04,752",Lauv,4442273,2qG81jL9UIP54uS8gYyP4k,"['dance pop', 'electropop', 'pop', 'post-teen pop']",06-03-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13",74,180413
1318,51,2,2020-03-06--2020-03-13,Homecoming,"49,88,839",Lil Uzi Vert,11821805,6vxU64pcIuQ38O015Zy4qj,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13",63,213885
1319,184,1,2020-03-13--2020-03-20,Got The Guap (feat. Young Thug),"49,46,997",Lil Uzi Vert,11821805,1HF6P40Z7nfExGaB1Gk99v,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,58,176756
1320,53,2,2020-03-06--2020-03-13,Prices,"48,98,167",Lil Uzi Vert,11821805,4YcWzLSnGqLjSCycuSMHnn,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13",65,233333
1321,188,1,2020-03-13--2020-03-20,I Can Show You,"48,31,405",Lil Uzi Vert,11821805,0AhJag7VI8uFf3mJFsTwvf,"['melodic rap', 'philly rap', 'rap', 'trap']",13-03-2020,2020-03-13--2020-03-20,57,120076
1322,52,2,2020-03-06--2020-03-13,I'm Sorry,"48,18,039",Lil Uzi Vert,11821805,1xcOYJxDa5pObgxY1r0I9c,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13",60,211883
1323,19,9,2020-01-17--2020-01-24,Black Swan,"48,02,069",BTS,37151476,3bkkMZEAhx7rTVz1C0itRQ,"['k-pop', 'k-pop boy group']",21-02-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24",70,198261
1324,192,1,2020-03-13--2020-03-20,Bad Child,"47,87,180",Tones And I,1251372,2hBeHlR2d7wFJVLcj2fivL,[],13-08-2021,2020-03-13--2020-03-20,0,221467
1325,61,12,2019-12-27--2020-01-03,Adicto (with Anuel AA & Ozuna),"47,85,720",Tainy,509411,3jbT1Y5MoPwEIpZndDDwVq,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton flow', 'trap latino']",22-08-2019,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",75,270741
1326,66,3,2020-02-28--2020-03-06,<3,"47,55,477",Bad Bunny,36177712,4MZSqgwlE71CWZ6qQ3gkKm,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",69,157967
1327,198,1,2020-03-13--2020-03-20,"Bad Girls, Good Vibes","47,52,181",Ufo361,1700759,7IxGslFZA5QhgXbUsDmcjf,"['german cloud rap', 'german hip hop']",13-03-2020,2020-03-13--2020-03-20,53,107446
1328,120,5,2020-01-31--2020-02-07,Liberdade Provisória - Ao Vivo,"47,30,891",Henrique & Juliano,13312073,3Ghyp3X5Ua9ypHnBIgOObI,"['sertanejo pop', 'sertanejo universitario']",31-01-2020,"2020-03-13--2020-03-20
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07",58,187986
1329,60,1,2020-03-06--2020-03-13,POP,"1,04,84,727",Lil Uzi Vert,11821805,1jDbQz6tr52WgScCTXMnaN,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,58,227474
1330,61,1,2020-03-06--2020-03-13,Celebration Station,"1,03,96,969",Lil Uzi Vert,11821805,25B5fGr9K0VdZJiRFsnMO4,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,61,195058
1331,64,1,2020-03-06--2020-03-13,Bigger Than Life,"99,74,143",Lil Uzi Vert,11821805,2oHDJHNondITqbl8xZ9vPn,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,62,192705
1332,68,1,2020-03-06--2020-03-13,Venetia,"98,24,605",Lil Uzi Vert,11821805,3BYIzNZ3t9lRQCACXSMLrT,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,63,188800
1333,73,1,2020-03-06--2020-03-13,You Better Move,"95,33,898",Lil Uzi Vert,11821805,6YAxCn4juTWn5hWl2hzHGw,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,60,196639
1334,93,1,2020-03-06--2020-03-13,Chrome Heart Tags,"82,19,307",Lil Uzi Vert,11821805,46mT9NR7N9Zf5MolcrBgE3,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,57,212821
1335,102,1,2020-03-06--2020-03-13,Bust Me,"78,28,045",Lil Uzi Vert,11821805,4wBcaYqLPm7EtDVoJQORU4,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,57,194452
1336,46,2,2020-02-28--2020-03-06,René,"72,40,117",Residente,878491,6gm12xlADJwiBbHIKBXzGW,['venezuelan hip hop'],27-02-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06",65,457592
1337,122,1,2020-03-06--2020-03-13,Secure The Bag,"70,53,947",Lil Uzi Vert,11821805,7gHZGXSJzM29WA384suYY2,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,57,238425
1338,140,1,2020-03-06--2020-03-13,Urgency (feat. Syd),"62,24,412",Lil Uzi Vert,11821805,5KlPy74NOEAt8jC3FYURnQ,"['melodic rap', 'philly rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,53,181161
1339,34,3,2020-02-21--2020-02-28,ON (Feat. Sia),"62,19,276",BTS,37151476,3IB5qOeMayvpOdHxYCL5tZ,"['k-pop', 'k-pop boy group']",21-02-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28",64,246816
1340,99,2,2020-02-28--2020-03-06,P FKN R,"60,41,127","Bad Bunny, Kendo Kaponi, Arcangel",36177712,0fgsKar6uBO08vzHXkTjWi,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06",66,258280
1341,108,3,2020-02-21--2020-02-28,Modern Loneliness,"60,20,508",Lauv,4442273,1eyek0KJEh2v5HQ9uQSybb,"['dance pop', 'electropop', 'pop', 'post-teen pop']",06-03-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28",68,252337
1342,65,2,2020-02-28--2020-03-06,Heatin Up (feat. Gunna),"60,04,839",Lil Baby,7816213,7KSSdFCBHCfq4KPzz78ghk,"['atl hip hop', 'atl trap', 'rap', 'trap']",28-02-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06",66,177314
1343,159,1,2020-03-06--2020-03-13,SKYBOX,"58,46,484",Gunna,3337982,7GwYENSg87oERcW0Wacd6m,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",06-03-2020,2020-03-06--2020-03-13,59,178097
1344,167,1,2020-03-06--2020-03-13,Young & Alive,"55,78,323",Bazzi,4421378,5RsKelNxucrDxgMbZ3vd3W,"['dance pop', 'electropop', 'pop', 'post-teen pop']",05-03-2020,2020-03-06--2020-03-13,71,160465
1345,169,2,2020-03-06--2020-03-13,i'm so tired...,"55,47,770","Lauv, Troye Sivan",4442273,4vjpLMyL3ZO6aphdYr8XYw,"['dance pop', 'electropop', 'pop', 'post-teen pop']",06-03-2020,"2020-03-06--2020-03-13
2020-01-03--2020-01-10",77,162583
1346,53,4,2020-02-14--2020-02-21,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","54,87,069",A Boogie Wit da Hoodie,5865895,733c1CWmIGymoQXdp7Us88,"['melodic rap', 'pop rap', 'rap', 'trap']",14-02-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21",68,188563
1347,105,6,2020-02-14--2020-02-21,Girl,"54,34,180",Myke Towers,6161098,43NqTeL8pgBxKHPMiJKUP5,['trap latino'],24-01-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07",72,186427
1348,104,2,2020-02-28--2020-03-06,Puesto Pa' Guerrial,"53,59,969","Bad Bunny, Myke Towers",36177712,5gCg2qMPzKkW4jS4dBKdDs,"['latin', 'reggaeton', 'trap latino']",29-02-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06",64,190207
1349,114,5,2020-02-14--2020-02-21,Definitivamente,"53,25,447","Daddy Yankee, Sech",23936368,113PlnpZbHd3WIqeYjhZWv,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",31-01-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",66,217773
1350,41,11,2020-01-03--2020-01-10,South of the Border (feat. Camila Cabello & Cardi B),"53,15,827",Ed Sheeran,83337783,4vUmTMuQqjdnvlZmAH61Qk,"['pop', 'uk pop']",12-07-2019,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77,204467
1351,190,1,2020-03-06--2020-03-13,I Fall Apart,"52,51,918",Post Malone,33663701,75ZvA4QfFiZvzhj2xkaWAh,"['dfw rap', 'melodic rap', 'rap']",09-12-2016,2020-03-06--2020-03-13,80,223347
1352,191,1,2020-03-06--2020-03-13,"fuck, i'm lonely (with Anne-Marie)","52,26,991",Lauv,4442273,09PGubKAMryhOWv1LHpCYz,"['dance pop', 'electropop', 'pop', 'post-teen pop']",06-03-2020,2020-03-06--2020-03-13,74,198973
1353,78,11,2019-12-27--2020-01-03,Aventura,"52,06,102","Lunay, Ozuna, Anuel AA",4963516,37zdqI4r1gswIzczSBkRon,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",25-10-2019,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",68,217130
1354,12,9,2020-01-10--2020-01-17,Rare,"51,95,842",Selena Gomez,28931149,7HMmFQsKsljwTw8bS7lu19,"['dance pop', 'pop', 'post-teen pop']",10-01-2020,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17",68,220590
1355,69,11,2020-01-10--2020-01-17,VIBEZ,"51,21,486",DaBaby,7601122,0fySG6A6qLE8IvDpayb5bM,"['north carolina hip hop', 'rap']",27-09-2019,"2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",75,144935
1356,69,7,2020-01-03--2020-01-10,Mean It,"51,10,064","Lauv, LANY",4442273,3uc8AGNL0KbvISIrjnfRvN,"['dance pop', 'electropop', 'pop', 'post-teen pop']",06-03-2020,"2020-03-06--2020-03-13
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",72,232853
1357,49,1,2020-02-28--2020-03-06,That Way,"1,20,59,592",Lil Uzi Vert,11821805,5raTDhlbxFDnpn89bxArdH,"['melodic rap', 'philly rap', 'rap', 'trap']",01-03-2020,2020-02-28--2020-03-06,67,212354
1358,106,1,2020-02-28--2020-03-06,Live Off My Closet (feat. Future),"74,10,327",Lil Baby,7816213,6AyWdCtEn1DdxjnxPeojR2,"['atl hip hop', 'atl trap', 'rap', 'trap']",28-02-2020,2020-02-28--2020-03-06,59,173061
1359,123,1,2020-02-28--2020-03-06,Commercial (feat. Lil Uzi Vert),"65,40,577",Lil Baby,7816213,3tDqEKKUs6gf8zMvSuLyLA,"['atl hip hop', 'atl trap', 'rap', 'trap']",28-02-2020,2020-02-28--2020-03-06,67,214215
